"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-06-29",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Kuwait","KWT","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","935199627.603508","988399606.419276","758799697.84596","949199622.02871","957599618.683831","1025919591.47882","1850334822.0283","2133462729.02357","2691754955.1458","9250168530.93893","6547546215.70083","5959216459.52917","4040954279.43634","4755451471.60118","12165024273.6552","12615732161.5137","7773006140.11142","461948312.019854","2040609661.29001","3357406156.35424","2344114985.27561","-326915153.388602","3448607593.57396","956888211.540546","2682284582.5652","-2420138888.88889","-11979868251.78","-2730061349.69325","834437748.344371","2117844781.14478","2824615304.97253","4124798523.63163","4025069026.55486","-1876913582.30483","1957855731.8745","9929859096.08183","5500817894.77688","3053492868.17201","8439271041.7955","14584323040.38","28852739726.0274","42022739802.3391","40233773411.6097","60183380945.2896","31850119808.5958","41918086845.5834","72889618592.0787","84330122763.0753","76836429000.8093","60140464214.406","10121254792.9501","-979686591.788966","5494406882.52842","16412258740.1923","11445447740.6378","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República Democrática Popular Lao","LAO","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","-62857144.5361878","-135555548.888889","-72631578.7822456","-86228060.0969637","-109435417.02805","-141848839.738257","-114164594.64265","-126196448.552871","-113674456.20601","-128865624.803525","-228999999.163961","-248900017.273733","-343999995.222688","-303500005.000079","-145399974.550758","-120816253.615219","-130070000","-179570000","-171420000","-274590000","-384670000","-379290001.191909","-195251440.973761","-506102677.530244","-846431464.523614","-978410282.258396","-995045440.941295","-963595398.891056","-2286426207.34446","-2616296334.45062","-2330593757.92361","-2581428819.30851","-1380096453.10344","","","","","","",
"Líbano","LBN","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1990297957.25293","-2325293898.91079","-3161199087.50769","-3572930614.20256","-4606392639.20154","-5234490180.88209","-6037813759.15875","-5805196028.44597","-5201688860.01949","-4689565288.5105","-3945368353.75543","-3755887230.5141","-4297180762.8524","-3609286898.83914","-4140630182.42123","-4414572358.34163","-4195329655.98673","-4380335051.67496","-5880278088.1592","-8600086761.72471","-8498178030.77944","-9630355261.16086","-11744040237.6783","-13613109112.3051","-15414561887.3632","-15537075882.4544","-12761792548.9221","-12414119831.7081","-13045638211.2106","-14685203825.8043","-11139351719.8842","-5513036337.36442","-6194124426.21863","",
"Liberia","LBR","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libia","LBY","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2472656786.84918","981019665.810151","1735017512.11192","-1012582641.0511","262653127.746109","1726674032.58794","1327839529.40837","1516709466.75582","-412768501.741639","2028844657.48792","6825597218.61334","3379806339.16784","2186614173.22835","6309375000","10394637923.0769","17311622686.2133","27607630460.0285","30024752779.2257","39010515734.0084","11464144090.4872","25981350759.5221","6399937944.44526","32862587297.0502","10129340918.9956","-6912359093.71907","-6065407035.46571","-5966690796.41043","4597293732.50577","11844831375.6135","5167125591.04104","","","",
"Santa Lucía","LCA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe","LCN","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso bajo","LIC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","-41723718.487395","-13690578.2142858","-20201841.8518519","-21535144.2857143","-27586140.2352941","6932773.1092437","-60924369.7478992","-52880658.436214","-53450365.1260504","-122352941.176471","-72268907.5630252","-47386172.0067454","-40201005.0251256","-34843750","-266917293.233083","-283166904.422254","-83828775.2675386","150169109.357384","-130493273.542601","-405202312.138728","-908771929.824561","-709922077.922078","-901345506.967804","-780492987.675308","-358962264.150943","-714617083.946981","-743718772.305496","-701902173.913043","-750895944.671487","-663550624.133148","-633150274.588118","-910273144.790911","-898790782.569017","-986879139.072848","-1383265884.25739","-1360273170.73171","-1240691152.52397","-1065687903.03441","-948859581.070597","-1218699350.2265","-1731889365.01753","-982190017.905103","-1076275690.98892","-1138427268.9598","-1822670224.33047","-2179492537.31343","-3111944613.73213","-3356826489.43246","-5572122529.92731","-2731111329.25128","","","","","","-6071574517.02137","-6005487198.77719","-6315667016.76283","-6536046136.72444","-5143694974.63591","-5204809996.66801","-6541884553.4996","-2641985564.0384",
"Países de ingreso mediano bajo","LMC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","-9239996.30769747","-11759995.3007059","-13999994.4056022","-16939993.2307787","-17779992.8951148","-20719991.7202913","-25899989.6503641","-26459989.4265882","-26459989.4265882","-25059989.986028","-25199989.930084","-32158076.0677415","-42928212.0623092","-64845320.3197752","-95661809.9780616","-133872835.397553","-178249999.845","-194349999.831","-195499999.83","-294528911.017475","-384420943.354543","-424273504.273504","","","","","","","","","","","","","","","","","","","","","","","","","","-1009386383.81404","-993236251.935246","-1255618141.70569","-1493674622.25744","-1422132963.26396","-1683022674.13541","-1373871616.2998","-1263027441.82058","-1061113272.42839","-1050742532.91144","-1204946012.66571","-1150597196.73494","-1136010400.14313","-1074976955.33267","-1138604688.21592","",
"avanzada del dividendo demográfico","LTE","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituania","LTU","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-836480486.568677","-779268882.175227","-1019707380.23306","-1281657315.49417","-1095532153.64696","-713467414.760466","-669587397.496763","-810390720.39072","-1088013536.37902","-1597796820.66567","-1885353899.73877","-3096995858.95344","-5202394636.01533","-5547591102.00498","-658097025.29886","-743563675.93801","-1169003765.22015","261898594.09094","674755101.243731","882928037.270044","-413127124.824219","310331356.715963","1106556602.78825","976141569.168609","2911439747.1372","5288367984.43572","3002883028.06197","-1393688811.59534",
"Luxemburgo","LUX","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","273181121.419927","149808501.857202","222945651.177711","479769198.923618","868957125.103563","335657562.794779","405474399.164054","383322453.573438","348275906.237992","572656851.95377","344654435.094496","179524119.947849","224778386.01448","302460749.506903","394617425.300196","574526122.698553","801841249.774246","625157212.317666","862131651.12452","1266363636.36364","1484205697.73056","1459135262.84702","2273483061.48055","2600159748.13433","3273598987.21968","4048253968.25397","4247033224.7557","3981856111.86288","3793094020.89353","4369002405.14325","4856922804.46276","4627445497.52127","5211061529.04511","6146511781.66626","7799067256.82357","8879862271.25291","12701864962.2106","16336899957.104","18109940087.932","17602447068.3711","17846724852.2505","18671634868.3465","18313535757.9129","21017073519.5308","22111342537.4847","19546646966.8043","21004332240.1267","20831428213.8296","23131044211.5384","21505343781.4035","25173914292.1444","29710367990.2088","28183251430.9242",
"Letonia","LVA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-274522247.575585","-538259315.97754","-590058069.199129","-865734540.688669","-738938265.673793","-634042873.696408","-866921871.502127","-967859254.206457","-1473642848.35814","-2210251073.24054","-2430826384.56752","-4452603461.24906","-5915885651.75763","-4539669638.94168","-524093689.185432","-500209953.069237","-1629413275.45632","-1504536331.62898","-1319196557.57643","-916951168.84508","-463956129.369531","98110357.4066177","-192054837.449414","-228773326.684702","-226595074.478427","334814229.808555","-1365012419.26354","-2393199403.91635",
"Región Administrativa Especial de Macao, China","MAC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","125926917.430856","121647873.182686","224383505.385577","185276826.540509","180827576.309383","362430644.928041","380942115.578144","478348992.703819","676599630.760535","555205047.318612","838273154.792454","1005327861.13674","1054485079.04869","1592794292.83226","1843116087.56778","1787520832.57143","1595735347.56834","1318968699.36248","2083878443.53904","2224559656.43866","2517105596.1959","2880850920.6815","4325138374.58362","3939925795.33879","4210124457.6045","4996233183.97183","6893047673.21404","9383058800.93601","15506328454.824","21292911446.3435","24977397924.2574","30864703869.3552","28904879337.7445","17350367787.776","18523428376.4511","23267502707.7619","27326577556.8762","27962930371.9639","514328220.617224","3596263296.31383","-2197092029.25617",
"Isla de San Martín (parte francesa)","MAF","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","17784858.7642273","-61258870.1393065","-73115429.4748365","-57306683.6941298","9880387.06921282","37545771.2291785","-11856559.3355301","-69163262.7905921","-51378423.787297","-16599183.0697421","-155973038.058898","-120793063.405605","-32929055.8163798","-79232109.2333122","-48812674.9823742","-976930835.931494","-1803221655.36002","-2256944142.95822","-1813126187.30896","-2045402815.38027","-1883905821.318","-2151238127.2632","-2146213135.04079","-1154613510.9154","-1348202904.50966","-1242570803.93521","-1268123891.94472","-1021875831.79063","-37146581.2330219","-1379125300.27085","-1662325981.39081","-1660046700.47263","-1995360541.11033","-1755914442.41316","-1935637020.53678","-2485677025.76112","-1477676798.78414","-1292630082.92222","-1668096246.35335","-1531204974.49152","-2170940438.54696","-1183660487.61499","-1139912203.97423","-1728627998.67006","-3208669984.45725","-3788292671.27969","-4108550511.14669","-7385441673.10901","-13124997983.9555","-11062913455.2134","-10050303992.143","-14219008328.3116","-15001081452.1563","-15452613107.6159","-13852050461.2434","-8056861323.26483","-10770661040.6895","-10621752210.5176","-12222219069.7935","-10071252322.2064","-8804922008.62884","-12984280740.3942","-15556391929.1895",
"Mónaco","MCO","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-136107293.582946","-314971086.956522","-408408441.558442","-454645623.836127","-150927766.481063","-347397574.275741","-361145972.580595","-413987696.161497","-662220317.587824","-787561788.729995","-1216147940.91094","-1589681537.47445","-2269226924.91611","-3195984833.56885","-1991870808.34614","-2251428463.43341","-2821894311.43832","-2964652563.17421","-2991662705.43523","-2930150302.72811","-1977169217.68707","-1857650863.45381","-2242469707.95024","-2932051595.2381","-2963290981.50782","-2702753031.17783","-3720632296.38009","-4199512783.06878",
"Madagascar","MDG","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","-44385302.1393657","-34249085.4537676","-34217890.7751845","-54261839.9880217","-53164814.6339513","-56584742.6848687","-53145783.0645748","-38160008.1447275","-51994464.2646619","-52843618.2345859","-26965836.5756711","-78939361.324185","-54472051.2397653","-76551270.0679712","-89758416.7259546","-114851459.232144","-51512445.9693564","-85015374.7655753","-184382967.388917","-547650299.176024","-464817139.082393","-273838284.605983","-213066699.5842","-140185465.08798","-68944570.2621641","-100756847.339419","-80543285.6482614","-59431769.6669513","-106140997.32997","-33365602.3272189","-261058358.060755","-124066456.716938","-154739869.901107","-213181133.958535","-123958216.889086","-130522157.56244","-90388043.9158536","-195579000.216563","-198415866.999873","-181005461.923764","-210065320.6874","-48652805.5411753","-350565525.587047","-423279046.175984","-499421583.361032","-614714312.87082","-455951071.036525","-947112751.212725","-2031658029.55545","-2083019726.8948","-1410171127.82602","-1275761615.80748","-1052567029.46134","-1220396866.03126","-676942020.060915","-502638691.850771","-313936087.728599","-466196389.536955","-656278920.055589","-811373735.528421","-1138941534.07038","-1296604714.35077","-1355363469.8476",
"Maldivas","MDV","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","-21900000.0029007","-19100000.0025298","-17091259.7022106","-19800000.0028085","-10700000.0006324","6101718.79402649","10398545.6579499","16294698.0375149","12093113.2612408","9898904.98838624","6077931.32328308","-14496313.2741636","-15039813.9241504","-40614206.573027","-5249068.89929439","","","","","","","","","","","","","","","","","","","","614093520.357036","295408665.52049","-223087574.91231","-330356144.987331","-721256979.432614","-504726481.635135","-708951174.689526","405979472.988601","",
"Oriente Medio y Norte de África","MEA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"México","MEX","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","-411823999.588176","-311911999.688088","-234023999.765976","-277031999.722968","-445847999.554152","-412431999.587568","-375215999.624784","-568839999.43116","-679895999.320104","-560119999.43988","-675967999.324032","-422919999.612324","-347919358.772934","-581986238.958272","-1557923873.71407","-2398560000","-1224198342.41925","79369626.6641405","-583855342.157665","-1697485169.87718","-4418629392.29259","-6315787326.97208","8712769296.0768","14264292499.7676","13747090640.2006","9374197677.89895","5056803924.00992","8573425507.86997","2545780331.30894","-144468808.812611","-2901886303.86069","-9142911049.78416","-18303178295.0329","-16350526861.9909","-20818197691.9316","7119956693.94066","6537880813.95951","-557968847.477919","-9515198307.84486","-8119180190.99101","-11462815433.9555","-13867569890.1328","-12299205516.4557","-10829225362.8554","-14123687824.7026","-12925509658.9783","-14068938435.3192","-18325430694.1602","-26351536861.5253","-14920719356.0502","-14438861085.4826","-16482713927.2296","-14846843966.6274","-14701611847.2778","-15501146891.6565","-23898162364.7591","-21331157987.701","-21006527138.7322","-24989401733.2367","-3233139767.67969","22322008926.13","-22124047504.6338","-39213573222.5057",
"Islas Marshall","MHL","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-74815700","-73934800","-61323000","-69977000","-71848100","-83184500","-83034300","-62891600","-74211700","-71028500","-81734600","-88919600","-93806900","-92784100","-110602700","-116981100","-87387300","-86864000","-111272600","-94324300","-91214600","-87722200","-100534200","-108147900","-180780900","-90347100","-59859700","",
" Ingreso mediano","MIC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia del Norte","MKD","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-448878091.872792","-139515306.122449","22999410.7248085","-202589525.862069","-345698093.567626","-436621760.121572","-710853847.726706","-972470607.057506","-1131757934.01116","-1025453220.20555","-538253698.82192","-485235023.619455","-760748383.671275","-779367450.819347","-1105992182.40867","-1015508513.46676","-1164261129.89079","-1488872634.92026","-2489390185.98673","-2027547259.87133","-1721659152.05978","-1988047928.11348","-2091949822.77186","-1954140151.64238","-1955697916.09111","-1632711121.35452","-1585685711.3251","-1565558994.82534","-1580935934.36468","-1734647079.37802","-1569965324.42198","-2217460313.22624","-2852205488.15844",
"Malí","MLI","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","-34552712.9949879","-27063629.7055257","-26542485.2103816","-20622055.3837144","-26874261.7808177","-46423480.7024637","-71335899.2221843","-151638105.559797","-162846010.410171","-94161770.9099746","-71638002.9051797","-222905809.970322","-243040631.710385","-253692317.246657","-238588501.226197","-205108696.034886","-209675041.978383","-219641917.641697","-357817156.637486","-379081034.000746","-312194959.742238","-383171671.975682","-287892196.370529","-409715119.013796","-409830445.089707","-516422343.315449","-409738462.634653","-365337427.055528","-463396629.133581","-410153017.723377","-253104594.822827","-224004508.329379","-327710371.575174","-309931084.018616","-262758815.833166","-64655323.6796826","-334202290.531225","-434008142.757004","-509021798.442954","-284440488.595513","-680700058.151231","-1297452794.26662","-725708638.609315","-1315938865.32705","-1099542729.08382","-424013930.872779","-1978005150.88523","-2230549165.27137","-2038082135.57277","-2367242166.36188","-2095923281.4633","-1894872105.28834","-2116505941.35231","-991565220.535426","-2215886993.85592","-2015103080.5034",
"Malta","MLT","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","-68141046.7751906","-61986923.9692081","-61777227.7227723","-62256663.950646","-99436128.7448491","-59993528.9523597","-58480763.4050288","-84485615.533191","-55387100.3676061","-52369461.0778443","-68424185.9308973","-99910634.991119","-184705312.5","-161486647.473444","-154890958.189776","-163786694.729136","-136184618.745903","-155641898.60835","-192014921.499935","-218934959.349593","-326456841.820883","-288586055.776892","-209909139.857316","-251440651.319483","-293208110.871294","-181541828.793774","-350762267.746546","-221666110.554999","-257818543.485469","-199526474.386569","-351361943.954537","-182485929.600305","136026136.026136","-156367360.874018","-391006477.329347","-669071011.068275","-476728139.505708","-303449219.819327","-166251647.868756","-78771881.0780772","5037723.33333346","141701044.747083","337128547.5","803644225.52942","1393198772.50978","1083217435.11719","1469081811.36191","2504390200.11767","2776479192.65577","2799043776.18706","2002428732.64035","2901909346.0532","2022983681.48044",
"Myanmar","MMR","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","924665546.803439","1124547092.3951","187146443.514644","395634631.018887","-490769398.62756","-2534034183.7497","-4802061734.97096","-5614030150.09971","-3847043856.08761","62179865.2095345","354546922.797179","1065428686.86165","923502203.015247",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-140706830.167843","-273293927.995701","-314968363.395977","-279652832.749067","-333076732.058604","-395612486.009203","-1003610588.38289","-1573141253.76403","-2422879742.20009","-1279547096.41567","-1064395374.48334","-998009645.058368","-998217843.401953","-897004283.096081","-911429919.585487","-748212222.434765","-983566433.49222","-1138610176.48941","-1313918178.06274","-1172216500.61569","-1670101887.68883","-1134848114.36343","-1419674988.77118",
"Mongolia","MNG","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","-1089508866.66667","-974987233.333333","-976184300","-753278150","-906893375","-1483275100","-1252314200","-1204029033.33333","-1122831166.66667","-565229200","-677232000","-97894086.8544601","-85121072.8990888","-91618008.3349486","-14825363.2330978","-93196784.8461806","63076543.7537184","-131156749.158072","-126090235.823022","-157950192.914245","-192502943.661619","-238308563.526532","-248791319.971392","-194301582.74838","-122203965.02514","203359832.132344","57107719.0791475","-740236948.687063","-332684790.182189","-718377821.731592","-2278925181.36544","-2759021641.45023","-2834942804.03759","-589845518.490047","-149381040.488146","77056376.7146404","275592775.067092","-1321276455.79378","-846989980.641263","330435100.154601","-305782418.303816","-936070303.164241",
"Mariana","MNP","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","387000000","344000000","281000000","182000000","77000000","48000000","29000000","-48000000","-70000000","-132000000","-99000000","-123000000","-123000000","-153000000","-116000000","112000000","-94000000","-235000000","-408000000","","",
"Mozambique","MOZ","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1134764782.05327","-1011648361.76451","-992236801.916248","-995572502.734497","-1123760883.5371","-962914137.970727","-933128387.343621","-940373677.672903","-1552964836.44565","-1341196208.10129","-631061995.577349","-1594786764.39845","-1424055410.19165","-1316569973.64085","-1231087159.62233","-891859397.357724","-853548562.525485","-1167805712.6139","-1259067509.45447","-1527199208.23508","-2881178545.73425","-7211312065.0034","-8429891320.04075","-8662653960.98146","-5064813369.42279","-4601452718.20503","-2982318140.87683","-5561703311.17785","-7304446915.71852","-5155499678.97502","-5908246594.3634","",
"Mauritania","MRT","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","-11643114.3875899","-16343952.3774385","-722746.662107692","42400221.8351843","47275236.1352151","52090087.6816542","47735873.8549376","46610174.7825001","42943063.155176","46757483.9400481","49957699.8753554","16618988.7557009","25251201.5740318","-16330588.9415367","-79077942.6409015","-183840003.047023","-198395525.229914","-147539830.10019","-142657370.245683","-176545141.003878","-177293461.17505","-296506504.495919","-191593694.660959","-154454201.171473","-83880197.2891608","-121814736.672542","-95125111.0700025","-52120443.1078582","4550391.14519994","-86867776.7991167","-15695172.6241928","52289600.6113063","85819994.8953902","130566829.860409","199885051.566253","167815233.260053","83595622.9695322","-50253360.5104104","-77025326.0519375","-140691470.067107","-168097422.372903","-128628980.609469","-350099718.66327","-677572133.88459","-1019638637.04819","76028253.9091586","-218081294.472517","-568257102.475477","-354401847.293379","-109315580.551721","127194603.695953","-959806732.519722","-816324472.725861","-1109653976.3812","-1045684101.37421","-339324338.705673","-666659837.544495","-1193842057.31904","-1050599457.6302","-1120639625.33892","-2148003568.7217","-3240927075.5062",
"Mauricio","MUS","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","-48491923.6324779","-87630237.7424439","-125258081.154136","-142356464.51998","-116080966.055134","-119509318.023253","-30351665.4338354","-3929541.61062446","-34854230.5754036","-20398273.5939534","97427973.2889926","38669950.4201538","-105895901.277932","-159871298.577246","-191005238.795794","-106949081.525249","-104541426.494644","-197075876.762414","-310906792.919966","-97950591.4133622","-30365387.5440623","-204395079.922956","-34677286.5856835","-134043742.226525","-5790573.61917519","285829453.833789","164331486.54963","110280908.088192","-119897376.282721","-337229499.359806","-715180784.700423","-745042348.735626","-1333540108.2581","-828478275.834016","-1098575902.08027","-1457154353.01741","-1390417284.3646","-1003538659.93443","-724357575.285868","-498335553.546112","-380086780.244716","-677437527.324508","-868617096.51563","-1175891310.46588","-813506855.256827","-1119635678.6732","-895597888.543669",
"Malawi","MWI","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malasia","MYS","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","264600387.902405","130993525.368968","58146751.9094174","43446730.3592838","46386734.6693105","132300193.951203","124133515.312239","77746780.6429289","117273505.25551","373707214.518952","163660239.924821","60938443.5821619","-68095831.0334101","431787826.051493","22433944.5037495","42055296.4690206","1154402290.29716","986477244.623442","910173608.348004","1882618149.7848","612802707.492394","-1546357077.54077","-2335368443.67125","-1505654281.63908","647709938.730901","1601261893.17537","1690528225.50706","4463338984.49712","3600145105.55156","2355988568.29949","899856740.145108","-1798807099.21443","802607295.716025","-66819600.6751888","-1194177716.81146","-3490430622.00957","1397169886.31847","913833487.11761","15873420301.6714","19828157894.7368","18019473684.2105","16181842105.2632","17400263157.8947","21700789473.6842","25414473684.2105","31496200910.5492","35456849949.5441","38460314628.758","51542143392.4557","41006917475.0748","40588162772.7806","46400607944.4493","33828014336.9278","27598389041.5722","31354841927.4373","22683906806.6841","20039145846.847","21917407698.9882","24065105635.1202","27486825315.5344","21488160555.0435","26511490038.3513","28145305665.8397",
"América del Norte","NAC","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Balanza comercial de bienes y servicios (US$ a precios actuales)","NE.RSB.GNFS.CD","","","","","","","","","","","","","","","","","","","","","341821841.245744","-256449270.52679","-181592003.259054","-174755472.528219","-120549035.710324","184968265.946312","186926892.558045","-112888579.345459","37511557.697658","85173117.7394093","-185203415.605268","-175931503.649529","-203839625.621308","-93905865.0063083","-47023763.2006699","-166433789.117156","-228775370.845858","-313665196.14421","-363708401.989104","-318747613.853379","-143551461.527507","-230238804.175814","-69576418.3688442","-447990002.7529","-149789746.183738","9913775.03417166","312045218.779093","-465746510.152659","-1061952828.14032","-1844664759.72086","-1315591896.59289","-1391293125.70847","-2621026708.80573","-2736351946.01067","-3114573742.46482","-3003515640.29822","-2567629023.96076","-1802492010.52236","-1361188015.91614","-1266657879.07312","-1012812314.61253","-2276231631.04947","-2362940610.47444",
